Sample,k__Bacteria,k__Bacteria|p__Bacteroidetes,k__Bacteria|p__Proteobacteria,k__Bacteria|p__Firmicutes,k__Bacteria|p__Actinobacteria,k__Bacteria|p__Verrucomicrobia,k__Archaea|p__Euryarchaeota,k__Viruses|p__Viruses_noname,Country,Death rate by 100000,Case-Fatalety per 100 case,Susciptability to SARS-CoV-2
PasolliE_2018.metaphlan_bugs_list.stool:A09_01_1FE,75.70012,5.97969,49.08903,17.67538,2.93732,0,0,24.29988,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A09_02_1FE,99.44898,0.56908,58.27701,30.54451,10.00494,0,0,0.04553,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A10_01_1FE,99.70062,27.69491,48.87072,22.72426,0.41073,0,0,0.29938,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A10_02_1FE,94.99767,13.664,5.94447,73.01032,2.37888,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A11_01_1FE,99.99735,1.72788,4.65248,69.07807,24.47596,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A13_01_1FE,98.35696,8.76096,10.93864,49.36597,29.01178,0,0,0.05536,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A13_03_1FE,99.68018,12.89041,60.6367,19.25229,6.79215,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A14_01_1FE,100,3.08109,73.88025,20.75147,2.21447,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A15_02_1FE,99.65488,27.11644,1.89606,70.60486,0.03752,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A19_01_1FE,94.41478,2.17597,62.47645,22.72845,2.54742,0,0,4.69789,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A19_03_1FE,98.72601,18.69886,54.90823,18.62288,6.49603,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A20_01_1FE,71.84017,3.626,37.19338,30.74971,0.27109,0,0,28.15983,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A20_03_1FE,100,27.26541,42.59318,29.54705,0.59011,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A22_01_1FE,99.79025,6.70378,5.94478,86.06705,0.5715,0,0,0.17214,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A23_01_1FE,77.34386,2.34746,13.52722,51.71747,9.64288,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A24_02_1FE,99.48861,5.09429,31.37337,58.76072,4.26023,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A24_04_1FE,99.9173,20.85551,7.74515,62.93839,8.31049,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A25_01_1FE,98.37925,20.65035,2.04152,75.45213,0.23525,0,0,1.62075,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A27_02_1FE,99.3293,6.48432,2.42163,88.12267,2.30068,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A28_02_1FE,80.68994,2.38784,16.81228,39.11691,22.16536,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A29_01_1FE,100,10.16676,3.7054,76.65936,9.31116,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A32_01_1FE,99.82196,8.46668,0.71938,86.17569,0.86049,0,0,0.0278,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A34_01_1FE,99.86091,15.92374,7.65453,75.89208,0.39055,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A34_02_1FE,93.73751,2.26059,13.23832,60.15112,16.71527,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A35_01_1FE,99.81035,35.184,2.69013,59.27833,2.6579,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A36_01_1FE,96.97679,5.8924,23.54522,51.3045,3.79785,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A36_02_1FE,99.61316,31.55662,5.81014,59.13964,3.10676,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A39_01_1FE,75.11537,4.51961,16.0791,41.76111,7.01315,0,0,0.05612,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A39_02_1FE,99.93185,41.81308,5.56781,45.14513,1.38597,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A39_04_1FE,99.92518,1.22322,89.5774,4.53625,4.58831,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A40_02_1FE,99.0517,3.09311,22.25749,41.4657,0.7045,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A41_01_1FE,99.77868,4.95998,30.91559,63.37893,0.52418,0,0,0.14564,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A42_02_1FE,99.32063,8.40628,0.98959,28.10099,61.80411,0,0,0.67937,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A43_02_1FE,99.58966,37.31967,13.51436,48.24928,0.50635,0,0,0.16403,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A44_01_1FE,100,3.28987,25.4267,48.26461,22.95301,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A45_02_1FE,99.35178,27.9131,1.8402,56.41031,0.4926,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A46_01_1FE,99.79522,27.46602,14.27183,56.67119,1.00478,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A46_02_1FE,98.25414,1.46538,15.89894,76.71784,1.76997,0,0,0.33163,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A47_01_1FE,5.87497,0.7904,3.05631,1.79937,0.22758,0,0,94.12503,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A47_02_1FE,96.22372,0.09938,86.3356,9.34994,0.43879,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A48_01_1FE,97.55253,7.16727,5.79016,83.13768,1.45742,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A48_05_1FE,100,2.39082,82.12625,15.28665,0.19628,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A49_01_1FE,99.98822,47.36372,1.8294,48.08628,2.70881,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A53_01_1FE,99.88991,4.43711,10.99824,83.81618,0.63839,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A54_02_1FE,97.03579,9.94753,35.31082,48.97553,2.61612,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A55_01_1FE,100,62.84033,2.04514,34.99529,0.11214,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A55_02_1FE,99.54184,1.84906,29.88651,48.93915,18.39328,0,0,0.04196,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A56_01_1FE,99.87108,5.5786,3.14115,72.44144,1.9804,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A58_01_1FE,100,18.12742,0.35934,81.17536,0.32813,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A58_03_1FE,100,19.58983,2.29617,21.14853,56.90759,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A59_01_1FE,100,14.82588,26.08989,47.21132,11.39341,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A62_01_1FE,98.88273,2.93127,18.33475,76.51023,0.59404,0,0,0.0191,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A62_03_1FE,99.63262,1.14133,84.34699,12.14382,1.97958,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A66_02_1FE,99.31791,3.83376,70.04865,18.50404,6.88572,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A67_01_1FE,98.93153,7.28726,0.93205,79.53347,2.95254,0,0,1.06847,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A68_01_1FE,57.85152,0.05551,21.59572,34.8835,1.27736,0,0,41.99544,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A69_01_1FE,99.94601,7.25905,29.09248,62.27608,1.19861,0,0,0.05399,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A69_02_1FE,99.87192,10.59371,31.88704,55.46548,1.79286,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A70_01_1FE,100,23.13815,15.88065,59.67355,1.29309,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A70_03_1FE,97.62518,40.61384,3.60064,51.16973,2.14955,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A72_01_1FE,100,33.03592,1.80227,64.93378,0.22803,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A72_02_1FE,97.2359,30.42237,7.49448,30.81163,1.17286,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A73_01_1FE,98.07966,6.95801,7.69569,68.36022,0.95891,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A73_02_1FE,99.87015,4.40586,79.79971,13.47733,2.14338,0,0,0.10937,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A75_02_1FE,99.05608,15.19885,1.16357,79.25917,3.41433,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A79_02_1FE,47.67918,2.13414,3.03057,30.68308,7.49192,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A81_01_1FE,86.58118,7.23367,9.86892,59.45194,2.14801,0,0,8.75045,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A81_03_1FE,99.62509,24.59869,7.8752,60.26716,0.41343,0,0,0.00658,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A82_02_1FE,66.06002,0.66757,41.03368,14.41483,6.08363,0,0,27.76183,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A83_02_1FE,97.95517,0.58093,22.66536,43.82546,30.86371,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A85_01_1FE,99.87005,15.07801,2.99846,77.26585,4.50935,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A88_02_1FE,85.35539,0.61006,60.76411,12.64857,8.63355,0,0,0.03861,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A89_01_1FE,99.37251,20.86817,1.96441,75.21103,1.01667,0,0,0.10161,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A89_02_1FE,99.66857,6.86714,0.57535,91.96585,0.26024,0,0,0.00979,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A90_03_1FE,100,10.01777,1.33678,87.67483,0.96471,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A90_04_1FE,99.90917,3.02427,6.46726,84.28791,3.8011,0,0,0.05641,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A91_01_1FE,99.20307,8.3299,8.65344,79.38339,2.50641,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A91_02_1FE,100,12.23175,4.33138,83.33423,0.10263,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A92_01_1FE,1.81962,0.0411,0.39875,1.05302,0.29679,0,0,98.04892,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A93_01_1FE,99.14371,5.92539,3.88564,70.85889,18.31531,0,0,0.48649,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A94_01_1FE,99.8467,49.21592,6.28613,43.88604,0.45862,0,0,0.1503,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A94_02_1FE,99.94601,32.76509,3.58004,60.93274,2.66057,0,0,0.02513,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A94_03_1FE,100,28.15774,19.34454,51.76099,0.3636,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:A95_01_1FE,99.88418,5.12653,6.92762,85.23828,1.4627,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:V01_01_1FE,99.9616,1.75292,27.96676,67.8121,2.41025,0,0,0.02191,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:V06_02_1FE,99.76636,16.95266,2.40792,78.29233,2.11345,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:V07_01_2FE,99.44518,21.25926,1.68001,65.24767,0.44883,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:V07_02_2FE,99.41048,32.31499,1.53479,65.46562,0.09508,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:V12_01_2FE,99.99318,26.19337,2.6093,70.85964,0.33087,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:V18_02_1FE,91.97408,2.1518,9.15546,67.5928,5.42285,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:V19_01_2FE,99.56727,31.28148,24.60203,41.6196,1.70978,0,0,0.25682,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:V19_02_2FE,99.81647,3.86015,45.66674,49.44037,0.84921,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:V30_01_1FE,96.50349,8.30482,15.30946,64.36407,8.39883,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:V31_01_2FE,99.21461,37.06022,24.14033,36.22995,1.61998,0,0,0.78539,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:V32_02_2FE,100,0.75961,58.26105,35.7212,5.18984,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:V36_02_2FE,99.51827,3.50166,34.32857,61.35059,0.11012,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:V40_01_1FE,98.1738,5.43841,38.56645,50.70022,2.20964,0,0,0.44821,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:V48_03_2FE,100,8.00714,5.26121,72.95025,13.77105,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:V50_01_1FE,99.86754,11.96555,50.21001,25.0359,12.43347,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:V50_01_2FE,57.05163,2.60522,17.4876,36.32727,0.50693,0,0,42.92254,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:V50_02_1FE,99.32558,11.90481,0.74336,64.15787,1.5935,0,0,0,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:V53_02_1FE,98.42612,0.99003,68.23459,17.70751,11.49135,0,0,0.64454,Madagascar,0.122422919,0.872554204,Low
PasolliE_2018.metaphlan_bugs_list.stool:V54_01_1FE,100,6.17956,67.91188,24.54607,1.33841,0,0,0,Madagascar,0.122422919,0.872554204,Low
,,,,,,,,,,,,
VatanenT_2016.metaphlan_bugs_list.stool:G78496,98.68352,14.46686,0.32014,80.40032,2.45251,1.01241,0,0,Russia,7.773658334,1.543135519,Low
VatanenT_2016.metaphlan_bugs_list.stool:G78500,94.77945,29.30911,0.10424,7.56687,0.36307,57.43615,0,1.0822,Russia,7.773658334,1.543135519,Low
VatanenT_2016.metaphlan_bugs_list.stool:G78505,99.79821,7.15841,23.41414,44.4768,6.38425,18.36461,0,0.20179,Russia,7.773658334,1.543135519,Low
VatanenT_2016.metaphlan_bugs_list.stool:G78636,82.42254,36.01287,1.51148,15.15582,4.38981,25.32844,0,17.57746,Russia,7.773658334,1.543135519,Low
VatanenT_2016.metaphlan_bugs_list.stool:G78842,99.90557,48.12983,10.17792,39.65195,1.77527,0.17059,0,0,Russia,7.773658334,1.543135519,Low
VatanenT_2016.metaphlan_bugs_list.stool:G78850,98.94382,32.31475,11.46243,45.53231,8.3815,1.25284,0,1.05618,Russia,7.773658334,1.543135519,Low
VatanenT_2016.metaphlan_bugs_list.stool:G78851,98.28523,13.93634,0.34303,61.52216,22.39638,0.08731,0,1.71477,Russia,7.773658334,1.543135519,Low
VatanenT_2016.metaphlan_bugs_list.stool:G78892,99.98387,10.41028,0.6806,78.89894,3.96441,6.02242,0,0.01613,Russia,7.773658334,1.543135519,Low
VatanenT_2016.metaphlan_bugs_list.stool:G78907,99.76838,27.02011,2.52896,64.46905,5.75026,0,0,0.23162,Russia,7.773658334,1.543135519,Low
VatanenT_2016.metaphlan_bugs_list.stool:G78908,99.27071,13.40143,17.15233,43.61491,25.09428,0.00777,0,0.72929,Russia,7.773658334,1.543135519,Low
VatanenT_2016.metaphlan_bugs_list.stool:G80264,100,58.57632,3.03041,33.65396,1.48287,3.23918,0,0,Russia,7.773658334,1.543135519,Low
VatanenT_2016.metaphlan_bugs_list.stool:G80282,99.88316,70.81633,2.39008,26.30344,0.07452,0.29879,0,0.11684,Russia,7.773658334,1.543135519,Low
VatanenT_2016.metaphlan_bugs_list.stool:G80287,99.99286,29.94727,2.88914,30.99828,28.67639,7.47267,0,0.00714,Russia,7.773658334,1.543135519,Low
VatanenT_2016.metaphlan_bugs_list.stool:G80290,99.70987,68.14278,0.41585,27.26264,0.5189,3.36969,0,0.29013,Russia,7.773658334,1.543135519,Low
VatanenT_2016.metaphlan_bugs_list.stool:G80293,99.99468,56.64731,0.63802,35.81712,5.05645,1.83578,0,0.00532,Russia,7.773658334,1.543135519,Low
VatanenT_2016.metaphlan_bugs_list.stool:G80303,100,35.07619,11.03574,34.92786,18.96021,0,0,0,Russia,7.773658334,1.543135519,Low
VatanenT_2016.metaphlan_bugs_list.stool:G80306,93.3896,71.57822,2.80739,17.3393,1.2162,0.44848,0,6.6104,Russia,7.773658334,1.543135519,Low
VatanenT_2016.metaphlan_bugs_list.stool:G80327,99.31148,0.43377,1.59395,74.84089,14.3956,8.04726,0,0.68852,Russia,7.773658334,1.543135519,Low
VatanenT_2016.metaphlan_bugs_list.stool:G80329,100,51.5092,0.38526,44.63259,3.44808,0.00615,0,0,Russia,7.773658334,1.543135519,Low
VatanenT_2016.metaphlan_bugs_list.stool:G80385,100,73.28787,0.20561,22.36239,0.7081,3.43602,0,0,Russia,7.773658334,1.543135519,Low
VatanenT_2016.metaphlan_bugs_list.stool:G80397,87.25646,60.21573,1.12887,24.01043,1.90092,0.00052,0,12.74354,Russia,7.773658334,1.543135519,Low
VatanenT_2016.metaphlan_bugs_list.stool:G80486,98.92891,79.44843,1.46411,11.39683,1.09996,5.51958,0,1.05724,Russia,7.773658334,1.543135519,Low
VatanenT_2016.metaphlan_bugs_list.stool:G80526,100,32.05493,0.57707,66.08429,1.27522,0.00848,0,0,Russia,7.773658334,1.543135519,Low
VatanenT_2016.metaphlan_bugs_list.stool:G80534,99.91299,28.15433,0.60956,68.57213,1.88512,0.68071,0,0.08701,Russia,7.773658334,1.543135519,Low
,,,,,,,,,,,,
SRR11653362,0,0.36622807,0.067982456,0.559210526,0.006578947,804.726,0,0,Egypt,3.473728166,4.563807505,Low
SRR11653363,0.001658375,0.030182421,0.00199005,0.954560531,0.004975124,0.615,0,0,Egypt,3.473728166,4.563807505,Low
SRR11653364,0,0.112053729,0.004241782,0.798692117,0.002297632,343.602,0,0,Egypt,3.473728166,4.563807505,Low
SRR11653365,0,0.127456647,0.164450867,0.676589595,0.001156069,0.052,0,0,Egypt,3.473728166,4.563807505,Low
SRR11653366,0,0.016157989,0.60502693,0.378815081,0,551.958,0,0,Egypt,3.473728166,4.563807505,Low
SRR11653367,0,0.133469388,0.146530612,0.473469388,0.004081633,0.848,0,0,Egypt,3.473728166,4.563807505,Low
SRR11653368,0,0.112432207,0.288589904,0.541927409,0.010012516,68.071,0,0,Egypt,3.473728166,4.563807505,Low
,,,,,,,,,,,,
LiJ_2017.metaphlan_bugs_list.stool:nHF409542,100,71.86891,16.13961,11.7215,0.26796,0,0,0,China,0.33342516,5.439756569,Medium
LiJ_2017.metaphlan_bugs_list.stool:nHF411719,100,68.29209,1.35655,26.88538,3.46141,0,0,0,China,0.33342516,5.439756569,Medium
LiJ_2017.metaphlan_bugs_list.stool:nHF411741,100,83.63257,1.35752,14.84075,0.16755,0,0,0,China,0.33342516,5.439756569,Medium
LiJ_2017.metaphlan_bugs_list.stool:nHF511704,99.99046,32.11486,50.81555,16.8699,0.19014,0,0,0.00954,China,0.33342516,5.439756569,Medium
LiJ_2017.metaphlan_bugs_list.stool:nHF512818,99.98565,42.98642,4.7284,51.85527,0.41556,0,0,0.01435,China,0.33342516,5.439756569,Medium
LiJ_2017.metaphlan_bugs_list.stool:nHF512829,100,63.51934,3.00316,6.937,15.22807,9.29544,0,0,China,0.33342516,5.439756569,Medium
LiJ_2017.metaphlan_bugs_list.stool:nHF611623,99.57628,46.10864,0.87868,49.03575,3.27916,0.27405,0,0.42372,China,0.33342516,5.439756569,Medium
LiJ_2017.metaphlan_bugs_list.stool:nHF611710,99.9876,64.64908,1.38062,33.684,0.27391,0,0,0,China,0.33342516,5.439756569,Medium
LiJ_2017.metaphlan_bugs_list.stool:nHF612722,100,75.97302,6.99285,11.53644,0.67792,4.69574,0,0,China,0.33342516,5.439756569,Medium
LiJ_2017.metaphlan_bugs_list.stool:nHM410714,99.98504,85.33388,2.71874,10.30905,1.62337,0,0,0.01496,China,0.33342516,5.439756569,Medium
LiJ_2017.metaphlan_bugs_list.stool:nHM410727,99.98159,83.83072,4.11128,11.853,0.1866,0,0,0.01841,China,0.33342516,5.439756569,Medium
LiJ_2017.metaphlan_bugs_list.stool:nHM410833,99.88203,53.35091,16.0591,29.64374,0.82828,0,0,0.11797,China,0.33342516,5.439756569,Medium
LiJ_2017.metaphlan_bugs_list.stool:nHM411801,99.9693,1.35942,69.20896,14.88055,14.52037,0,0,0.0307,China,0.33342516,5.439756569,Medium
LiJ_2017.metaphlan_bugs_list.stool:nHM412703,100,57.41151,7.78252,32.77686,1.63673,0.39238,0,0,China,0.33342516,5.439756569,Medium
LiJ_2017.metaphlan_bugs_list.stool:nHM412716,100,57.07991,6.93921,35.73212,0.24877,0,0,0,China,0.33342516,5.439756569,Medium
LiJ_2017.metaphlan_bugs_list.stool:nHM412839,100,28.91446,28.1594,39.41628,3.50986,0,0,0,China,0.33342516,5.439756569,Medium
LiJ_2017.metaphlan_bugs_list.stool:nHM412844,100,52.90512,13.33774,32.91241,0.84474,0,0,0,China,0.33342516,5.439756569,Medium
LiJ_2017.metaphlan_bugs_list.stool:nHM510732,99.99134,39.17234,17.84257,41.05803,1.00081,0,0,0.00233,China,0.33342516,5.439756569,Medium
LiJ_2017.metaphlan_bugs_list.stool:nHM510737,100,92.06658,0.896,6.93453,0.10288,0,0,0,China,0.33342516,5.439756569,Medium
LiJ_2017.metaphlan_bugs_list.stool:nHM510831,99.99701,40.31064,0.69994,58.20288,0.78354,0,0,0,China,0.33342516,5.439756569,Medium
LiJ_2017.metaphlan_bugs_list.stool:nHM511615,100,18.20816,4.6707,68.34761,8.77353,0,0,0,China,0.33342516,5.439756569,Medium
LiJ_2017.metaphlan_bugs_list.stool:nHM511712,99.95629,24.80638,11.12664,45.23964,2.09291,16.69073,0,0.04371,China,0.33342516,5.439756569,Medium
LiJ_2017.metaphlan_bugs_list.stool:nHM511717,99.99051,13.56387,45.49704,31.37437,9.55522,0,0.00949,0,China,0.33342516,5.439756569,Medium
LiJ_2017.metaphlan_bugs_list.stool:nHM511720,100,30.58761,3.04074,65.00163,1.36798,0,0,0,China,0.33342516,5.439756569,Medium
LiJ_2017.metaphlan_bugs_list.stool:nHM511730,100,62.57157,3.24017,32.91687,1.27138,0,0,0,China,0.33342516,5.439756569,Medium
